supporterwallet,first_date,last_date,first_from,first_to,last_from,last_to,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,TDD
0x01a09d88f98c371089b82a05b20bb6010f890fe1,1623896285,1677396695,0x27e9f4748a2eb776be193a1f7dec2bb6daafe9cf,self,self,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,40,682,684,40,5,8,12,15.275
0xc42104b600ca8f036ae1074b41ec47cf639fd1bd,1652796751,1681376699,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,15,348,0,15,5,0,0,21.666666666666668
0x7e87cb15ce6958c2cc6f8f6e488faf7bf85429a2,1630803787,1682704475,0x11a5c6ae0f574a1ede005cbe7b0ce735905e6656,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,62,602,499,62,8,10,14,9.32258064516129
0x9512966a05e46cd3daf21f979e5fa943c2383bf2,1636884231,1674892175,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,self,self,0xb6728bff344e2109dbb3a0c153cad65ec4bdb736,96,532,315,76,24,31,50,2.770833333333333
0xeceb97db8013e450be05f2ed37fdddd35fdbc401,1666469135,1682770007,0xa7efae728d2936e78bda97dc267687568dd593f3,self,self,0x914643668d83c1eeef33fd8286bf514a9dea498e,32,190,120,32,6,13,9,5.75
0xcf683625196558adbd94c06c3ef87ff64be07a7f,1631430552,1681369079,0x72f0f68403ffd6f2d77f3066c71723fdcc5f0a2d,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,64,595,531,64,23,17,13,8.75
0x934cf2cce2128554fc07e20212b72ffeb63a3166,1618978554,1643889019,0xb9bf05d1967db8f70b98934d37b8b2503cdced04,self,self,0x7f550ad9022b589c8fcd48d4e7acea06dc0e69dd,664,739,638,78,22,55,45,0.0105421686746987
0x92abbdc63374711db3ebef48f5fb7fcbc8790cb5,1610685890,1648053172,0x46340b20830761efd32832a74d7169b29feb9758,self,self,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,258,835,834,91,9,41,59,0.7325581395348837
0xcf59c390d88532c4bb42aae1758702a2b3a97bda,1528046059,1678606307,0xdee05eae457d47dc2bc0b7c9fa8c39778469d4bf,self,self,0x84162fe2e695fedbf4d3bca1c3458fb616e44735,40,1792,1588,40,19,7,25,42.975
0xf78fcabe6ebb37382113bef7bb11168a7972d142,1667980391,1681973051,0xf89d7b9c864f589bbf53a82105107622b35eaa40,self,self,0x240de0ead1f5c44e1abd8034b0308cacc46fb72e,68,172,172,68,3,49,24,2.088235294117647
0xf7d414de55c1017d1dff5e30afa0f5451deced71,1629501752,1678615991,0xf72f3240728c65f04948bc28a7f6772b590cb56f,self,self,0x84162fe2e695fedbf4d3bca1c3458fb616e44735,23,617,505,23,9,4,5,24.043478260869566
0x012556f150f1c84096667e1c823259cd2813ccda,1609262516,1663042822,0x618ffd1cdabee36ce5992a857cc7463f21272bd7,self,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,158,852,851,81,19,17,22,1.259493670886076
0x90e97bd9f5fd775a4c2aa4f26f762050ce6969c4,1639560351,1681548803,0x1e54dbe42e212652ccaab64ea70acb7ff72e76e6,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,73,501,501,73,8,3,17,6.397260273972603
0xc4e6532f04c13d7218d982b21b2bed08be4d01d4,1667325203,1680561599,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,5,180,0,5,3,0,0,30.0
0x5555555ed815d3d011471999bc51bf327be4f514,1674990023,1679749775,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,self,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,self,103,91,91,75,25,29,25,0.6504854368932039
0x7f962274e92afc2bde6f3f8d08a7bcf905933ae6,1528932358,1678960487,0x866b2876b4e4e7348343ece043df8a0ada3311c1,self,self,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,27,1781,1591,27,10,4,6,63.66666666666666
0x907ca863e5c5d7f4229e19561adaad4b788d2648,1639563063,1681544855,0xadf670ad258b4baa61590365f5bd888ccd466476,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,36,501,501,36,8,1,7,13.11111111111111
0x8f9e45191bdf8bc34e208482775ece6f83cf90b7,1667322455,1680561251,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,5,180,0,5,3,0,0,30.0
0xff1abb69cb5d5dde251485628945fa57bc40fc12,1670350895,1675067147,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,20,145,144,20,4,17,5,2.4
0x5574d6f75a59945a3d2e056d048816e11ce12bf8,1615817715,1649497106,0xd7b26011e6eb5857a6251da1f77e9f3d8aac4489,self,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,479,776,777,88,12,45,55,0.2818371607515658
0xf85ceccfe2112e88be58162c43f5ec959672ab54,1639292538,1672463075,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,self,self,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,203,504,494,91,9,31,66,0.3940886699507389
0xfadd555f1a8b444dfc382910919e64c8ad86a461,1639560531,1682415959,0x90e97bd9f5fd775a4c2aa4f26f762050ce6969c4,self,self,0x3a40312a1c376aecf855ef784371d1fb1aa2d25d,79,501,501,79,13,4,15,5.949367088607595
0xfba2a2332ccbec81f7d08b24c1bbd825de7cbd53,1594987541,1669013879,0xd7ae7f96dd881f3282762f7dd953c2b94671e886,self,self,0x881d40237659c251811cec9c364ef91dc08d300c,151,1017,1019,79,21,18,25,0.9271523178807948
0xf7dd5e140ddc843dea9857cd2b6bb7d16d5a6094,1641021381,1663283639,0xc1b45cab34604da75ecd8cd327592a38bcc42eeb,self,self,0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,180,484,484,87,13,49,51,0.8222222222222222
0x5321f304c6f78f2639c87c531a5472da44ee38fb,1639561754,1682415839,0x12c80d709bec16052025569352dadf943ae15886,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,76,501,501,76,14,6,17,6.157894736842105
0x9e361e27a2c041b5b3a238159ff7868320c8e0f4,1667325287,1680561599,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,5,180,0,5,3,0,0,30.0
0x0e4fe12032df9d3242323caf57d40a75f5789ee7,1639561091,1682415911,0x4f777e46c37fc4a2f70fdfb3a0a7c56c93ee82f0,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,63,501,501,63,10,3,12,7.555555555555555
0x0e87f2fe65333351eb586c9b0bd232ae8cf27065,1595199946,1616787788,0x0d7c03e9a6f96a4fab4ac10eb55fb55f1909c1da,self,self,0xd07dc4262bcdbf85190c01c996b4c06a461d2430,283,1014,1014,88,12,42,58,0.4770318021201413
0x6f0c3105444e9ad288ed64674c12420593a1efb2,1618975212,1662309177,0xd4697abc9d91d5a60789b409e881f38e8210009b,self,self,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,326,739,732,91,9,40,42,0.4631901840490797
0x317ae3371f777adedaade238b832311807f5ca26,1631702989,1679995223,0x57a004076f196b722c7a7f45c570be462e765cf0,self,self,0x6b175474e89094c44da98b954eedeac495271d0f,186,592,592,96,4,26,74,0.0591397849462365
0x48a0096b26fe285138b294afe0eb1dd705071dca,1632221396,1666780703,0x21a31ee1afc51d94c2efccaa2092ad1028285549,self,self,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,310,586,586,90,10,33,67,0.1677419354838709
0x64d2ed8cfb02f592cc4a7c7359e9c8c104d2a3b7,1593425483,1596996888,0xd0d961e50503c8eab13e9b76c8971c0db663a2b0,self,self,0x6f400810b62df8e13fded51be75ff5393eaa841f,3335,1035,1035,92,8,47,53,0.0200899550224887
0x31012d1270a826a8a40259583a639f5963c778dc,1517466690,1597715547,0x7b7f7526a15a1b37b7bee8ad651081dd8800713f,self,self,0x6b175474e89094c44da98b954eedeac495271d0f,631,1914,1914,80,20,27,73,0.2678288431061806
0x6fa3659a15e9264e43ec67fe4bb5d31d38109a42,1523288722,1599295453,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,self,self,0x5319e86f0e41a06e49eb37046b8c11d78bcad68c,447,1847,1844,71,29,30,70,0.1856823266219239
0x2dd3a97aee2c998ac123ff0f71773b7c5f02ca71,1630606231,1681462835,0x89c8121115955831056958861c6800f0298b820a,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,57,605,336,57,6,5,5,10.0
0x62f48ee02b137e139a7b292d4be2e6ee2d3c3526,1654751942,1680841811,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,self,self,0x34059f03aa1320dcc212db60c337eef98906bb74,38,325,256,38,15,4,7,7.552631578947368
0x2d58788dbc9518c5926e9854e0f02cb433aecd00,1634157468,1673392763,0xe89943ec20d856f064a87349a00ef6ab00aed042,self,self,0xbaac2b4491727d78d2b78815144570b9f2fe8899,187,564,517,90,10,43,51,0.4385026737967914
0xe26bb21ddeb305461318aef63adb1e726f6073bd,1653436305,1682646623,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x274554eb289004e15a7679123901b7f070dda0fa,46,340,311,46,16,7,6,7.086956521739131
0xb7efa9abcc1c9535ddcc4ed8691761d4006c818d,1667316587,1680604571,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x881d40237659c251811cec9c364ef91dc08d300c,7,180,26,7,3,0,1,21.428571428571427
0xb2933b4c099a85bd763b2cf0e96788df5e331e11,1658464992,1682820035,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,40,282,201,40,7,0,1,6.725
0x2a23cdfb9dbc0c068fea278d8952bf2c5a8d30d1,1527140478,1608915047,0x8117c9be202b0442efbc79bc81b07f39b148b770,self,self,0xdef1c0ded9bec7f1a1670819833240f027b25eff,421,1802,1802,79,21,48,52,0.6152019002375297
0xe37885b5e1187f7f618407fb0c14a3383998348e,1623789457,1682820875,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x67054183db455d74839d1ea11f7e497350f64c71,68,684,684,68,9,13,25,9.75
0xd9b930b96a7390615648d5916e74d37e350ac40d,1582463710,1603193350,0x00e126a36f4268fd058039ed3a85729340d17004,self,self,0xd07dc4262bcdbf85190c01c996b4c06a461d2430,1146,1162,1162,92,8,31,69,0.0392670157068062
0x29ee39be789ada5cbb2051f4bdd70dd735aed7d0,1633796032,1641545557,0x71213a9c9504e406d3242436a4bf69c6bfe74461,self,0x896002e29fe4cda28a3ae139b0bf7bac26b33a8c,self,477,568,568,72,28,38,62,0.1446540880503144
0x28ca2d4bd040d6409d1b380e642587a71dabd71e,1639566773,1681549847,0xd1dfbd11d7ba0e78600f7c08ad15e29f4f6c82e9,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,27,501,501,27,4,0,5,17.555555555555557
0x287e9b4cea803dfc7c5f0bc49679304a64df9cbc,1669110539,1682142827,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,self,0x32400084c286cf3e17e7b677ea9583e60a000324,14,159,78,14,1,0,1,10.357142857142858
0x27dfeab7ed9218aeb68f095046827026d546c4ec,1658920831,1682719163,0x28c6c06298d514db089934071355e5743bf21d60,self,self,0x95f8dbac62dd16b19e4389bf7b2c560037880efa,80,277,201,80,1,3,6,2.2125
0x27b183925448d1866fc5b3246ca1c97492179ba4,1614085225,1635761907,0x708396f17127c42383e3b9014072679b2f60b82f,self,self,0x72a06bf2a1ce5e39cba06c0cab824960b587d64c,463,796,779,87,13,64,36,0.1252699784017278
0x274ddbcc68ea479d8b9d0bdf3159de04e42aee05,1574793627,1679066375,0x76be36a2c80dd0f41dd15f68d296e20f16bab703,self,self,0x21b589e8ad9efcd3582eac5de321d06def182e0f,108,1251,1251,89,11,18,20,5.101851851851852
0xd9ad541a87d39188db2d603a38223103f0d00cf4,1579558621,1617467086,0xbfb6a97423561b59a0c16a8e36eadd03197f064b,self,0xf0abd17a6bb0c7103541e74119568932685c92a5,self,455,1196,1196,76,24,46,54,0.3384615384615385
0xb1abd733f367137667460eb821989beb77d60939,1620580782,1665731135,0x51836a753e344257b361519e948ffcaf5fb8d521,self,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,467,721,721,77,23,50,40,0.0792291220556745
0x2c337ac0706b4bed64dea30bfc1460c6fa4cf274,1663414427,1675648619,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,10,225,193,10,4,0,2,13.6
0x235014a26d821a86794bbed6aaa577126cbe57c6,1672253615,1678607975,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0xaa5e335588fcee916fe537d8df2eec74717e0791,27,123,99,27,6,2,1,3.2222222222222223
0x71213a9c9504e406d3242436a4bf69c6bfe74461,1631209834,1635063743,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x078ad5270b0240d8529f600f35a271fc6e2b2bd8,594,598,598,71,29,43,57,0.0841750841750841
0xba094f162847c839f19097c7716091b247ba99e7,1635947500,1682654627,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,31,543,152,31,3,3,5,17.032258064516128
0x46ed18f0963420c56d1d48184784d0335cdcc7da,1587120315,1674048815,0x521143e5aac9910fe362f90b38d3f2ef17f33f6d,self,self,0xbc586fe6b5f86ddd77ce1c2a1a4e7bd795e652c1,24,1108,151,24,7,3,1,41.625
0x31a9d6646adee32d836e148be9d8a8b76725c5d2,1639660668,1679736323,0x25dd78d9b48f2c47229c560cb8003c87fe3ee3df,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,59,500,454,59,6,25,23,8.0
0xce5dbf4df19f225cef9b83a4fd676797bf91d229,1674444167,1679879003,0xedcc625421a766462ffad3c0b4579f82838345ba,self,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,8,97,0,8,1,0,0,7.375
0xb4e027e09563d66f90363acabaf5e2a6cd4079fd,1646270701,1681858091,0x4b69511c0b077200771f73f3c7cd4ecd60c77707,self,self,0xdac17f958d2ee523a2206206994597c13d831ec7,92,423,423,88,12,39,61,1.5978260869565215
0x3f2388750122b6d88510b0ae50922679ecfcc8eb,1633159041,1682576699,0x2a23cdfb9dbc0c068fea278d8952bf2c5a8d30d1,self,self,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,78,575,575,78,9,10,25,6.948717948717949
0x3e92fa09e668dc147e8458cb54e6bd9b275c934b,1519828775,1665148667,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,self,self,0x085f81803db511dc19d0ce93f74e6a8937b58b81,133,1887,1882,90,10,20,80,2.4661654135338344
0x6732347bb491857e3b1e6302ccf01c6a187730d6,1669572383,1681940039,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x466d691d06c5d34b1a0e9329e70802fab9675825,47,154,142,47,12,4,4,2.8085106382978724
0x41fb250fd5be7cc6e818bf7b54843735e8c64abb,1638007174,1660212025,0x71213a9c9504e406d3242436a4bf69c6bfe74461,self,self,0x37a151f396da17175f5ba1a62084a425109ed2b3,203,519,518,82,18,31,61,0.7635467980295566
0x3e7602601468eabb000452505402bc87a800e4b8,1659089764,1676455415,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,self,self,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,20,275,222,20,2,4,3,9.75
0xdd1f6da8c7602a405a78aefd40541585fb8fa498,1666489355,1681600235,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,10,189,90,10,4,1,1,17.2
0xdb0267ee1c6692d09edd8e654da3f76eb845a1f4,1599116317,1603001926,0x14740941b81ad6f09092a0ca1902fc95c930015c,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,527,969,940,98,2,46,54,0.2011385199240986
0x6ad36d9c518fd6bde87be316fa34bfca9c0ba3f9,1633260886,1682666579,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,26,574,251,26,8,2,5,21.692307692307693
0xd71c552a4954673a30893bf1db0a77f1afa1accd,1506448486,1525951733,0xceef6a8723369dacd49b8c708550ee587af0c78c,self,self,0xdbad122902e3bdc6620861b3d83db1407edfd5a2,3510,2042,2044,67,33,30,70,0.0356125356125356
0x6b5bf9f53c01d86f17077ebf073bfaacd6502027,1662246295,1682385455,0xaca626ea9554c844dc87572113208732461fdea9,self,self,0x98170897acf0c6edadbf99192015ee222d06dee3,66,238,186,66,25,12,15,3.242424242424242
0x3e1d09dfb4fddd042467c5717a03ef28bf7f84dd,1664021747,1675650803,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,8,218,92,8,3,0,1,16.5
0x6bc6970964cb57c7babd442de8ff68db3c8cdde5,1629512502,1634860786,self,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,self,0x7ae1d57b58fa6411f32948314badd83583ee0e8c,223,617,615,100,0,30,30,1.6726457399103138
0x6ca3fccb6c1a6f949b546c60e1347114970867a9,1639562148,1681544411,0x5321f304c6f78f2639c87c531a5472da44ee38fb,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,34,501,501,34,6,1,7,13.941176470588236
0x44775476a3c87740f9ff7d013b601e8f3857a726,1635081670,1665328043,0x2027278723bc917b3521430fa6a0b0dd37127baa,self,self,0xe5a3489df46e40fbe347cd6151200a03ab15eba3,224,553,332,68,32,48,52,0.4017857142857143
0x3b7fe683d7c0cdbcb3cb085ebe1084145a5957e5,1656356424,1665764483,0x7a3c659e59a510cae6ebad691690dda29cb89422,self,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,236,307,306,93,7,49,51,0.4364406779661017
0x3b74175fb78af5aa92e9eb2c7e837f6d50882522,1637397288,1651842535,0x5244736b3a8f898149ae33f013126a20ce7abc62,self,self,0x22a6a40223d99a1112e9975fc4e4e41726a4805e,257,526,516,81,19,34,66,0.4747081712062256
0xde0ccfbcc11052328c7c928939ebc49e9a15f417,1667124503,1682507363,0x28eceb25f505f9c783e3f87cecefb66cbef8e594,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,57,182,174,57,1,24,15,2.894736842105264
0x3a32afff419bc3a41c68ddf793917cedc6ff9ad4,1620975259,1638009328,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,self,self,0x92d6c1e31e14520e676a687f0a93788b716beff5,199,716,716,92,8,53,47,1.5829145728643217
0x3712c3f2d2e2bd0cecb6fa68b2e9f71d8029cc9e,1639573298,1681573259,0xd91fcadcb0b820cd6d3e03f7a9ca3ff12d258edc,self,self,0x1a621c7743ed4e85b733924e55e5f8a7d63fda6f,73,501,501,73,15,5,14,6.260273972602739
0xde4e62fdd1241656ed54898e25e60dc7b1fd22d5,1673261771,1676531711,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,self,self,0xf2d15c0a89428c9251d71a0e29b39ff1e86bce25,4,111,111,4,1,0,2,9.25
0xdf484c50867dede0a0a33077ea741a255c3d7856,1658557393,1682498591,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x1e773b9e5747563457f7799942e6148ea553172d,46,281,0,46,8,0,0,5.8478260869565215
0x3600482c24bc2493e1ab4b23db95af529d00d8a2,1629525089,1681523759,0x9635262a080a296b306851c2f0dbd25fa9743cd5,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,33,617,617,33,5,5,4,17.90909090909091
0x4319f959a37a19e73cbc96b3812388deb581ce54,1658856016,1680605651,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,32,278,107,32,1,1,3,7.5
0xe0d0527ffc6d7d64a03c9509911323d4d15e5966,1620322432,1674086903,0x8f22f2063d253846b53609231ed80fa571bc0c8f,self,self,0xa3c81f1f2598d5fb5447d95aa03f31bba7f1dd21,129,724,727,85,15,22,30,0.9224806201550388
0x434eb950ef67470f1c255bdacd1b6a39e1c67a14,1653303993,1663352675,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0x75cda57917e9f73705dc8bcf8a6b2f99adbdc5a5,232,342,342,78,22,35,52,0.5862068965517241
0x3274f4b644b4129fd70502534b1269d72623ca96,1667842163,1674931727,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x408ed6354d4973f66138c91495f2f2fcbd8724c3,137,174,173,97,3,15,24,0.8978102189781022
0xc68bba423525576c7684e7ea25e7d5f079b1361e,1582579956,1587654236,0x96417eaef81a4b48547bb2d69fae01f4300da00d,self,self,0xe31763aad9294f073ddf18b36503ed037ae5e737,1251,1161,1159,95,5,44,56,0.0823341326938449
0x7259d95fbf233c22165de8c642541e4d74765f2b,1666851047,1681117307,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,19,185,97,19,4,1,1,8.421052631578947
0x22a6a40223d99a1112e9975fc4e4e41726a4805e,1639244833,1661855112,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,self,0x2b2e8cda09bba9660dca5cb6233787738ad68329,194,505,502,82,18,35,58,0.8762886597938144
0x134b567eff75ee1c356794aa2b3549f7cb1caa19,1667136731,1680482591,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,17,182,181,17,3,2,5,8.647058823529411
0x15ce91063cf7f4c5ff41a3f9e4f9997e193ea52c,1658557349,1682346191,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x00e8115e922e4dbf32206aa3434e7b3b8762d475,52,281,0,52,7,0,0,5.096153846153846
0xaa1de591879f7061676f4831c2e9d89651f7f6c1,1654541038,1682323367,0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,self,0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,self,49,328,201,49,37,10,3,5.8979591836734695
0xeb035f0fd8059a6eece8e28d64a8c75ba1000861,1639501396,1680182639,0xa12611cd4b27a96a9a0ec627a8d977da0e1b6cb6,self,self,0xf74b146ce44cc162b601dec3be331784db111dc1,98,502,502,88,12,4,24,3.2346938775510203
0x1496de0e32061d5ad8a95d9cfc6587727a142454,1639564440,1681549715,0xc025be4229a46b3cfa074a038da2e5b2ef21fa06,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,27,501,501,27,4,0,5,17.40740740740741
0xa8c518d50fb3d992345de79f99827de22eeb4ae7,1637942912,1682256527,0xa95f2ce82294ee8596abc7411f25d89d840265f4,self,self,0x00006078d4b475d648e0e7e5979ce76b56580000,81,520,317,81,10,8,8,6.135802469135802
0xa7f026d53b82a1378230903e365f47c468188114,1667299871,1681426763,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,48,180,180,48,2,9,12,3.2291666666666665
0x13c385a2aa976b637d2a701dec0e2479cdae3bb7,1520086001,1610217311,0x006ad01bcad5e7a7cbf20e69400625d5a2e880a4,self,self,0x2ec255797fef7669fa243509b7a599121148ffba,482,1884,1821,91,9,42,58,0.2531120331950207
0xa12611cd4b27a96a9a0ec627a8d977da0e1b6cb6,1639500781,1680007439,0x35a20b5d8bfbd674cbb9229ca91e012222f82e98,self,self,0x2bd938cf96430b7b0879f76b010b589aeec2127c,101,502,502,88,12,4,27,3.00990099009901
0xeb3407d0d7c01e04c3d5c37d486c95be0285d72b,1670462507,1682422715,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x50296fa66ea1486e3255f2f1f4a815a58f2a5fb2,14,143,143,14,2,1,2,9.714285714285714
0x78050896857ac55e6369c93a4af840d2a1089457,1658644501,1682819831,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,37,280,0,37,6,0,0,7.351351351351352
0xbec16539d77067976b8c807148b2c36ed9731fde,1616973526,1631892743,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,self,self,0x984ac9911c6839a6870a1040a5fb89dd66513bc5,1057,762,632,73,27,46,54,0.0964995269631031
0xafec42edef003b153dce540b333829f4bbca0166,1598332635,1610663445,0xbb0cb79467f559d1f2d645998d9d71d2b120c14f,self,self,0x9509665d015bfe3c77aa5ad6ca20c8afa1d98989,168,978,978,79,21,43,57,3.5595238095238093
0x795555278394e170eeca4861ed85bdafd072b583,1602417388,1657224085,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,self,self,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,433,931,931,80,20,39,61,0.1939953810623556
0x4f777e46c37fc4a2f70fdfb3a0a7c56c93ee82f0,1639560702,1682415803,0xfadd555f1a8b444dfc382910919e64c8ad86a461,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,78,501,501,78,12,5,16,6.076923076923077
0x5115b261fb75084af050349020f09164cb8fe059,1536513644,1653213058,self,0xe44280e3c2b5c0e6675eedc4044473975c762e8e,self,0xa417bd32b4405a9db92298b94dc019b64dd8aa35,315,1694,1685,78,22,52,48,0.5777777777777777
0xa0a76eaddcd4d9c28ffe259ec08e396c80a76cea,1626055702,1675169291,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,99,657,655,88,12,24,30,6.161616161616162
0x79ce80e90bd630b0d98e99a66ac74a951391b7b1,1631273655,1665249755,0xa7efae728d2936e78bda97dc267687568dd593f3,self,self,0x611bb8f6c260a94c1f155937b89408fd04a8cade,432,597,604,86,14,46,54,0.0601851851851851
0x5cc0c54fbe97ad422afce51644ccd1e23a811bb5,1666697663,1681459739,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,51,187,187,51,13,2,9,3.07843137254902
0x12c80d709bec16052025569352dadf943ae15886,1639561289,1682415875,0x0e4fe12032df9d3242323caf57d40a75f5789ee7,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,64,501,501,64,11,4,13,7.4375
0xdce55fc0e020989896a362b0b53e26256899b8e4,1528892800,1608900937,0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,self,self,0xdef1c0ded9bec7f1a1670819833240f027b25eff,218,1782,1780,84,16,39,61,1.798165137614679
0xd8990f00a709460de168a0cb28d0bcc8289d1748,1666489643,1681596983,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,10,189,90,10,4,1,1,17.1
0x9dc44f6216753d88db6eceb1f69330d8da930bae,1658401637,1674048731,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x4ad14a80f9a8be12c467d07a989215ba067bec52,16,283,283,16,3,3,2,11.0625
0x5244736b3a8f898149ae33f013126a20ce7abc62,1634438048,1642156132,0x078ad5270b0240d8529f600f35a271fc6e2b2bd8,self,self,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,517,560,538,79,21,37,63,0.1179883945841392
0xece509e4d0a6695a33548d79a8c28401c7ca3f93,1634505137,1682554379,0x96bf1e4a524b3d7d11c3cc9e2c88c487adb5ae54,self,self,0xd0c5242c175c5962800ab7580b2f82ebe38acd9a,69,560,150,69,17,0,1,7.63768115942029
